generation_mode,fibro_typename,density,theta,seed,orientation_10,major_axis_10,minor_axis_10,orientation_20,major_axis_20,minor_axis_20,orientation_30,major_axis_30,minor_axis_30,orientation_40,major_axis_40,minor_axis_40,orientation_50,major_axis_50,minor_axis_50,orientation_60,major_axis_60,minor_axis_60,orientation_70,major_axis_70,minor_axis_70,orientation_80,major_axis_80,minor_axis_80,orientation_90,major_axis_90,minor_axis_90
threshold,patchy,0.26900,0.52360,16,-68.332546,11.360331,6.614727,-66.401004,18.191671,9.517049,-70.538022,26.243052,11.558996,-69.391768,35.046106,13.686881,-69.535909,47.065505,15.641191,-70.079373,61.651119,18.569887,-71.155018,85.919062,23.545603,-71.847240,136.079659,34.068173,-71.550769,240.741762,64.759875
threshold,patchy,0.26900,0.52360,17,-63.560597,9.505493,6.546292,-70.847515,15.406237,9.386444,-69.402561,22.671010,11.428141,-70.452262,32.407949,12.807230,-71.268492,42.412495,15.013016,-71.668187,56.131356,17.846113,-72.130749,79.928562,21.992849,-72.074488,118.118438,32.090982,-71.702361,222.321495,59.281969
threshold,patchy,0.26900,0.52360,18,-72.987191,12.025509,6.185816,-73.717422,20.126656,8.285779,-70.771840,26.973416,10.368907,-69.662215,33.044443,13.050518,-70.111805,42.140406,15.653357,-69.829032,57.506649,17.987437,-69.941328,83.069080,21.720679,-70.859861,130.252865,31.035512,-71.201418,231.935861,60.035190
threshold,patchy,0.26900,0.52360,19,-72.231161,11.646485,6.736966,-70.488805,19.462437,9.356271,-71.138292,27.678808,11.381836,-71.265552,36.305682,13.716882,-71.370894,47.091577,16.474301,-71.659299,63.364678,19.565000,-72.392948,90.954262,24.407888,-72.858505,136.974327,36.084122,-72.684259,240.629349,66.449610
threshold,patchy,0.26900,0.52360,20,-67.872030,8.945003,6.284170,-77.747291,14.301777,9.073249,-74.556207,19.835953,11.530576,-75.364289,27.814294,13.139788,-75.746079,36.455212,15.414350,-75.769601,49.657439,18.079254,-75.236262,74.269486,21.401235,-73.897585,117.310672,30.388692,-72.768916,216.035565,58.482374
threshold,patchy,0.26900,0.52360,21,-61.542426,9.695026,6.523090,-71.982833,15.917294,9.218668,-69.547465,23.183607,11.179252,-71.063285,31.817897,13.078261,-70.276315,41.233807,15.726019,-71.464765,55.971018,19.059579,-71.918326,85.351522,23.262775,-72.193944,127.607924,35.239024,-72.300296,229.819082,65.079980
threshold,patchy,0.26900,0.52360,22,-81.656167,12.778220,6.699706,-79.495380,21.344075,8.976283,-78.217602,28.830529,11.400060,-77.293303,36.210025,14.191757,-75.682678,47.912146,16.631355,-74.594223,64.542658,19.457297,-73.485120,89.534212,24.284613,-72.852268,134.197138,35.197399,-72.677590,242.696453,65.562104
threshold,patchy,0.26900,0.52360,23,-71.048237,28.960330,4.836885,-70.465832,29.616056,6.889170,-70.853959,32.804779,9.691009,-70.383691,37.623712,12.614494,-70.171778,44.725111,15.890738,-70.074471,59.284943,19.322012,-70.620335,87.536696,24.140386,-71.113932,135.182986,35.267063,-71.524049,245.358228,63.284510
threshold,patchy,0.26900,0.52360,24,-71.932312,9.789067,6.980518,-77.645694,17.384595,9.118209,-75.218941,26.524296,10.583174,-73.111980,32.438093,13.410478,-72.565710,43.265868,15.624595,-72.308530,60.504954,17.762013,-72.579841,84.512751,21.746511,-72.305390,130.222452,31.329992,-72.324015,236.941614,60.895374
threshold,patchy,0.26900,0.52360,25,-75.286773,10.581998,6.844425,-76.130706,18.608023,8.991232,-71.883255,26.478271,10.944053,-72.770768,34.953323,13.102571,-72.391288,46.309897,15.049007,-72.144429,60.323982,18.054065,-71.878970,85.372783,22.389540,-71.713766,132.985071,33.013099,-72.361676,240.543025,61.085938
threshold,patchy,0.26900,0.52360,26,-77.205743,9.727795,6.574218,-75.702017,16.135541,8.857490,-74.807891,23.845987,10.363300,-74.114696,30.371707,12.599389,-73.329033,37.466710,15.420597,-72.961483,51.138212,18.201239,-72.711137,75.879530,21.557539,-72.785263,121.734533,30.327476,-72.573759,220.301613,58.433958
threshold,patchy,0.26900,0.52360,27,-72.674342,11.591938,6.179365,-73.154966,19.672662,8.363746,-71.550397,26.589890,10.415693,-72.851397,33.715796,12.715069,-72.358885,41.923637,15.567636,-72.069105,56.483584,18.629963,-72.032323,82.926392,22.816246,-72.492613,125.781875,33.879746,-72.912454,227.150491,63.187940
threshold,patchy,0.26900,0.52360,28,-70.396398,13.927076,5.364083,-71.663097,19.910881,8.177499,-70.499341,26.082546,10.513818,-70.391684,32.775035,13.009864,-70.789354,42.143210,15.392727,-70.386330,56.835841,18.264533,-70.350017,85.151343,21.848639,-71.844934,129.035732,32.243401,-72.596353,229.090397,62.149428
threshold,patchy,0.26900,0.52360,29,-73.690378,12.241190,6.656726,-74.977046,21.988838,8.452064,-72.394670,29.103003,10.712613,-72.479212,36.696508,13.147241,-72.702772,47.444356,15.468255,-72.896965,61.619653,18.483997,-73.493929,89.045403,22.784440,-72.502976,131.963694,35.229018,-72.156216,239.065554,64.930647
threshold,patchy,0.26900,0.52360,30,-72.912399,14.144939,5.805040,-71.931837,20.692348,8.785696,-73.441790,27.825709,11.176910,-71.451906,35.785368,13.886292,-71.341963,48.621960,16.046021,-71.703050,66.167433,18.858200,-71.750113,92.311711,24.098910,-72.250050,146.959758,34.775923,-72.091022,248.228567,65.416726
threshold,patchy,0.26900,0.52360,31,-66.681711,9.522400,6.152824,-58.516620,14.738801,9.154032,-66.212743,20.233472,11.708984,-66.902959,28.207957,13.623505,-69.043179,38.565805,15.706506,-70.430106,55.351000,17.585016,-71.120520,77.713759,21.194180,-71.916679,117.895313,30.063006,-71.779926,229.058806,57.168929
threshold,patchy,0.26900,0.52360,32,-67.837018,9.445373,7.274840,-65.647686,16.538091,10.374218,-69.190957,27.874850,11.556172,-69.893025,38.297340,13.315286,-69.420969,51.126434,15.442523,-69.789444,67.648055,18.540246,-69.528672,95.674639,23.440580,-70.207936,140.842946,35.344028,-71.429229,256.388240,64.990252
threshold,patchy,0.26900,0.52360,33,-67.500000,9.834304,6.726608,-73.522816,17.565947,8.730512,-70.388574,24.746142,10.774611,-72.217790,32.051609,13.000394,-73.024958,40.868175,15.721916,-72.654835,57.811133,17.885898,-72.135315,81.040873,22.486883,-71.994151,125.497877,31.684161,-71.632888,227.570897,60.872312
threshold,patchy,0.26900,0.52360,34,-71.986313,17.154840,4.404051,-71.760056,23.169067,6.898158,-71.416053,27.712493,9.437619,-70.866148,32.495942,12.157371,-70.653066,39.589266,14.954079,-69.913002,52.277453,17.970154,-70.279406,78.946859,21.383684,-70.794822,120.670165,31.567313,-71.199691,220.314507,58.313852
threshold,patchy,0.26900,0.52360,35,-76.177012,11.975227,6.626940,-75.483139,21.003636,8.547135,-75.245816,27.688094,11.087448,-75.591339,35.564511,13.494402,-75.178600,46.124634,16.048501,-74.259019,63.103103,18.669077,-73.885190,88.553436,23.041469,-73.412361,130.825681,34.532697,-72.864995,235.637095,64.709093
threshold,patchy,0.26900,0.52360,36,-67.872030,8.945003,6.284170,-77.136496,13.877330,9.157737,-73.273091,19.615303,11.790764,-73.057638,28.374331,13.292781,-72.995757,38.159480,15.197216,-72.793561,52.634981,17.675195,-72.227090,80.732116,20.477211,-72.374936,123.234326,29.257554,-73.093692,216.649699,58.341433
threshold,patchy,0.26900,0.52360,37,-70.059167,10.915875,6.222809,-73.522816,17.565947,8.730512,-69.375512,23.723807,11.066267,-71.078854,30.579883,13.650805,-70.952093,41.087475,15.869395,-70.770682,57.040288,18.257812,-71.038940,79.951774,22.523801,-70.831881,120.452206,33.216018,-71.658090,223.833783,61.688352
threshold,patchy,0.26900,0.52360,38,-67.940702,10.028825,6.366970,-73.111445,16.776161,8.845099,-69.592860,22.769021,11.323359,-71.790127,30.369339,13.558083,-70.890884,41.715513,15.637575,-70.798854,58.214860,17.884948,-70.765910,82.921702,21.558816,-70.840069,125.696024,30.748425,-71.404137,229.805584,59.214200
threshold,patchy,0.26900,0.52360,39,-64.607893,10.181339,6.123162,-70.872215,17.008162,8.265887,-67.637379,22.356355,10.778919,-68.395884,28.844948,13.271044,-68.890422,38.439447,15.909551,-70.011446,56.890536,17.677494,-70.764912,84.204397,21.048455,-71.323534,125.383105,31.672890,-71.642321,225.502830,59.646753
threshold,patchy,0.26900,0.52360,40,-70.424461,13.566354,6.001461,-69.061065,21.457508,8.455191,-69.538163,28.605310,10.812835,-69.084716,35.580448,13.552069,-68.989470,45.863514,16.304515,-69.383803,64.182928,18.781181,-70.362099,89.120084,23.662354,-71.076575,134.870562,34.464574,-71.192086,242.662762,65.172272
threshold,patchy,0.26900,0.52360,41,-69.443955,13.767234,5.582458,-67.599429,20.808615,8.048554,-69.234407,27.868508,10.040420,-68.618904,33.883595,12.566622,-68.760948,41.943433,15.196782,-69.557025,54.554231,18.467199,-69.560813,81.837966,21.848970,-69.852640,128.763424,31.247402,-71.452700,228.300800,61.584069
threshold,patchy,0.26900,0.52360,42,-68.198591,16.092248,4.798776,-68.341994,22.052147,7.472217,-69.829550,27.184562,10.038637,-68.928992,32.286279,13.004960,-69.011125,40.966644,15.702349,-70.041299,55.476951,18.493622,-71.309979,81.229344,22.789536,-71.955961,127.849118,32.657137,-71.862083,228.803496,61.365524
threshold,patchy,0.26900,0.52360,43,-68.676648,20.624195,4.291496,-69.611852,25.015896,7.249867,-68.891277,30.433393,9.899655,-69.906412,35.880689,12.629238,-70.102587,43.380641,15.758746,-70.446903,59.959290,18.067532,-70.721145,82.589358,22.800466,-71.546396,130.043069,32.290598,-71.599224,232.257505,61.887816
threshold,patchy,0.26900,0.52360,44,-68.970732,12.422227,5.694890,-69.648215,18.521308,8.359163,-70.935886,24.198215,10.855182,-72.582356,31.052608,13.273114,-72.657013,40.299459,15.680203,-73.246279,53.969158,18.562870,-72.470379,76.708030,23.046909,-73.750093,120.735503,33.181036,-73.013969,223.669723,61.119930
threshold,patchy,0.26900,0.52360,45,-69.744553,13.327025,6.021453,-67.055784,20.976767,8.518800,-69.408620,28.310039,10.836324,-70.118662,36.189196,13.319209,-70.315311,47.719876,15.693620,-70.413126,64.993953,17.849331,-70.187577,88.886217,21.969742,-70.480328,133.630152,32.275399,-71.404508,243.276256,62.757292
threshold,patchy,0.26900,0.52360,46,-70.424461,13.566354,6.001461,-67.232271,21.923606,8.277598,-67.770243,29.400772,10.477908,-68.818370,36.926657,12.966091,-68.992505,47.258581,15.613296,-69.404120,66.334093,17.601432,-69.296131,89.783884,22.177068,-69.739413,139.836493,31.959129,-70.990664,243.684186,62.347593
threshold,patchy,0.26900,0.52360,47,-67.500000,11.611412,6.142694,-69.360094,17.904044,8.923569,-70.981848,24.378851,11.233976,-70.590378,31.711672,13.598886,-71.377361,42.092801,15.715807,-71.097436,56.367536,18.449807,-71.510461,79.210736,22.656745,-71.914430,122.106520,34.008800,-72.607366,225.747729,63.808214
threshold,patchy,0.26900,0.52360,48,-78.018756,9.541521,6.912518,-75.172639,17.117128,9.001774,-74.186673,25.568190,10.656731,-72.131915,32.279059,12.941966,-72.069071,41.080049,15.621728,-70.653269,56.285408,18.313377,-70.943510,81.637243,22.186417,-71.323513,126.209656,33.134240,-71.858492,228.534688,61.994190
threshold,patchy,0.26900,0.52360,49,-73.764523,11.553140,6.300535,-73.917805,19.056304,8.626794,-71.620194,26.319938,10.626455,-73.010528,33.292079,12.966575,-72.764574,42.252273,15.567906,-72.792750,57.626483,18.119772,-72.161820,84.305608,22.069729,-71.915201,129.384899,32.172316,-72.269758,231.512592,61.927279
threshold,patchy,0.26900,0.52360,50,-70.059167,10.915875,6.222809,-68.597879,16.446608,9.320131,-69.629110,23.437716,11.548942,-69.808757,31.608246,13.912451,-70.442929,44.367992,15.801663,-71.333937,61.979849,18.429897,-71.251566,89.948948,22.546266,-71.423434,136.948026,33.838883,-71.507396,240.048105,63.559298
threshold,patchy,0.26900,0.52360,51,-69.971505,16.534285,5.459472,-70.214049,25.024809,7.792110,-70.148178,31.270160,10.269121,-70.636072,36.405486,13.442423,-69.093415,45.112946,16.523488,-69.608790,61.950761,19.318623,-70.121701,88.248974,24.360541,-71.396498,139.827256,34.517015,-71.454385,246.609801,64.950920
threshold,patchy,0.26900,0.52360,52,-68.582395,20.321261,4.423093,-69.588512,25.573341,7.479049,-69.496908,30.841994,10.257566,-70.008915,37.144768,13.243581,-70.613634,49.448529,15.243423,-71.060757,64.880916,18.171391,-71.571817,89.879214,23.094956,-71.564859,137.238415,34.464948,-71.626262,246.989642,63.931434
threshold,patchy,0.26900,0.52360,53,-62.918826,7.676906,6.303315,-65.118179,12.081116,9.046697,-63.704931,16.327151,11.859473,-64.283559,23.002456,14.028709,-66.432848,33.177393,16.009679,-67.980053,49.098688,17.997005,-68.231869,71.279805,22.156218,-68.834475,115.765917,30.355625,-71.169352,210.086803,58.906257
threshold,patchy,0.26900,0.52360,54,-59.390703,12.679413,6.581871,-62.326114,20.470659,9.148855,-64.497651,28.645542,11.169164,-64.716997,36.230905,13.740658,-65.852120,46.650137,16.453527,-67.354097,62.735351,19.458031,-68.696055,88.252627,24.290775,-69.537834,129.923875,36.161966,-70.453065,242.277064,63.831840
threshold,patchy,0.26900,0.52360,55,-67.867621,16.179461,4.714175,-66.588375,21.606245,7.520736,-65.964730,27.405140,9.807141,-67.772335,32.957301,12.555758,-67.072504,41.464675,15.185819,-67.737173,55.942448,17.876991,-68.868766,78.811648,22.249259,-69.778998,124.377276,32.058391,-70.291456,225.390523,60.621207
threshold,patchy,0.26900,0.52360,56,-75.472698,8.753828,6.970678,-73.230010,14.722735,9.729568,-69.688402,22.322501,11.700001,-70.365682,30.880965,13.305766,-71.350286,39.492305,16.156628,-70.377291,57.224479,18.957830,-70.946100,87.850439,22.357916,-70.948105,132.288341,33.906923,-71.617382,231.538572,63.964237
threshold,patchy,0.26900,0.52360,57,-67.232271,13.949756,5.517596,-67.571799,21.773955,7.784092,-68.498720,28.724194,9.850934,-68.549224,34.724319,12.482100,-68.482716,43.994880,15.017951,-68.150110,59.437477,17.433713,-68.426345,83.273837,21.521399,-70.089209,131.297396,30.779785,-71.198545,235.648780,60.054360
threshold,patchy,0.26900,0.52360,58,-64.607893,10.181339,6.123162,-71.769134,16.781680,8.438394,-70.228777,23.592399,10.400989,-70.237460,30.497736,12.552215,-70.591781,38.595412,15.199395,-70.975052,53.907965,17.724604,-71.204259,80.292830,20.926495,-71.307073,121.479576,30.611333,-71.881777,218.177270,60.056795
threshold,patchy,0.26900,0.52360,59,-71.406924,11.759100,6.185683,-72.345852,20.104544,8.224314,-70.528557,28.390727,9.874191,-70.726221,35.666902,11.948050,-70.610591,43.720343,14.499818,-69.964281,57.132977,17.137841,-70.361272,81.140919,20.385648,-70.484269,122.801016,28.755299,-71.501977,226.792575,55.650781
threshold,patchy,0.26900,0.52360,60,-65.046594,10.222295,6.864044,-64.203835,16.787141,9.696594,-68.275915,25.274622,11.599075,-68.485699,34.042385,13.760842,-70.320357,44.148325,16.701821,-70.625589,65.043154,18.671680,-70.487770,91.460186,23.568044,-70.744817,133.890539,35.740240,-71.602493,244.446604,64.978334
threshold,patchy,0.26900,0.52360,61,-67.045310,8.749417,6.698502,-70.375223,13.843397,10.126696,-73.445450,20.319371,12.642319,-73.201115,30.418743,14.200889,-72.011983,43.026994,16.350000,-72.100579,61.878686,18.742247,-71.907734,89.548929,23.214525,-72.500540,136.136501,33.026247,-72.765282,239.895786,64.038358
threshold,patchy,0.26900,0.52360,62,-64.944791,11.941706,5.343418,-71.692092,17.973991,7.938876,-69.302001,22.432537,10.797722,-72.042410,28.881093,13.232699,-72.027634,37.399804,16.147757,-72.573096,55.235966,18.409372,-71.961756,82.416440,22.373295,-71.642553,126.364249,33.065946,-72.141355,220.358736,62.959209
threshold,patchy,0.26900,0.52360,63,-68.983166,16.084815,5.019373,-67.351786,22.541765,7.822558,-67.475129,27.752423,10.649939,-68.462938,33.897016,13.601529,-69.480263,44.708923,16.017008,-70.093391,61.676033,18.192742,-69.886830,84.725110,22.724415,-71.397336,132.328276,32.815631,-71.445484,241.677475,62.515128
threshold,patchy,0.26900,0.52360,64,-65.297398,9.949627,6.262603,-72.999061,16.007564,8.757842,-69.983616,21.865480,11.079140,-71.374894,28.472086,13.473499,-71.433549,37.240882,16.187485,-70.939737,51.623418,19.265181,-71.365489,78.652565,23.141761,-71.956142,123.331590,32.597555,-72.175910,227.543178,59.755318
threshold,patchy,0.26900,0.52360,65,-65.816770,13.050004,5.493836,-67.230531,19.107890,8.239216,-68.798238,25.026276,10.599631,-68.977424,30.849503,13.408661,-68.843213,38.810543,16.488345,-69.932732,54.772894,19.302326,-69.981979,81.120985,23.582888,-71.525102,126.055310,35.082101,-71.741280,229.939917,63.331673
threshold,patchy,0.26900,0.52360,66,-66.632148,11.122440,5.985043,-72.778823,17.220423,8.774708,-68.732332,23.777510,10.933572,-67.631665,31.656416,13.146361,-67.467219,42.663049,14.917314,-67.264057,56.202163,17.663496,-67.989908,80.637858,21.482860,-68.898346,132.377565,30.299714,-70.830609,227.508342,59.885007
threshold,patchy,0.26900,0.52360,67,-72.747274,17.832461,5.113307,-72.052594,23.944082,8.290699,-71.220208,30.757275,10.935215,-71.247714,40.649606,12.927733,-70.374451,52.883248,14.972282,-70.645434,67.649619,18.013300,-70.859444,93.166071,22.670497,-71.303684,141.307322,33.873755,-72.197526,249.268164,63.500937
threshold,patchy,0.26900,0.52360,68,-72.194574,11.840300,6.438712,-70.467083,19.110048,9.116049,-71.308257,27.149384,11.203881,-72.064266,35.520304,13.471800,-71.759103,45.767028,16.275854,-72.915199,65.839660,18.765645,-72.851639,95.262589,22.955967,-73.280143,143.973448,33.956823,-73.093856,240.917982,65.812286
threshold,patchy,0.26900,0.52360,69,-70.174300,21.873442,4.422855,-71.991456,27.982144,7.225059,-70.933323,33.219548,10.021207,-69.872906,39.229235,12.825000,-69.030053,48.018371,15.586982,-69.325951,61.172674,19.158275,-69.781971,87.488776,23.947647,-70.629701,135.200075,36.004697,-71.477300,242.277735,65.904830
threshold,patchy,0.26900,0.52360,70,-62.918826,7.676906,6.303315,-71.407647,12.210592,8.976629,-70.827652,16.624761,11.771517,-70.540587,22.982095,13.974693,-71.296916,33.084536,15.659304,-71.855376,48.673827,17.654747,-71.558010,76.988094,20.534404,-72.341257,121.992226,29.059311,-72.675879,217.209707,56.291498
threshold,patchy,0.26900,0.52360,71,-75.127559,11.326879,6.724280,-70.973727,18.913532,9.484984,-70.429821,27.718184,11.200719,-70.056323,36.433695,13.331341,-70.632121,46.465922,16.057887,-70.918594,63.239746,19.293244,-71.210590,91.505263,24.048641,-71.107652,137.773176,36.367199,-71.676419,242.624351,66.791952
threshold,patchy,0.26900,0.52360,72,-71.168259,11.685147,6.628189,-67.647516,19.918692,8.978720,-69.442290,29.461033,10.512534,-68.463822,37.658042,12.587120,-67.976433,46.751749,15.352756,-67.796560,63.180728,17.956067,-68.020366,90.300580,21.836607,-68.655507,131.196920,32.689984,-69.764746,237.821789,61.635278
threshold,patchy,0.26900,0.52360,73,-71.217354,14.138826,5.698696,-72.446582,22.205642,7.961556,-72.227053,28.023180,10.555977,-71.710182,34.811297,13.265386,-72.252846,45.348961,15.741122,-71.276143,60.234743,18.795044,-71.686612,86.573722,23.005449,-71.407623,133.790270,32.855756,-71.739394,237.480928,62.607907
threshold,patchy,0.26900,0.52360,74,-75.472698,8.753828,6.970678,-79.702320,15.309205,9.319521,-76.364986,21.201366,12.189816,-74.474064,30.978998,13.597383,-73.555392,43.080872,15.392699,-73.071103,60.648643,17.383234,-72.183500,86.472164,20.654698,-71.970506,129.651336,29.785697,-72.351552,226.268686,60.381076
